Customer ID,Churn,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Location ID,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Zip Code Population,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score
2665-NPTGL,No,Female,79,No,Yes,Yes,No,0,JDZUIO8286,United States,California,Sheep Ranch,95251,"38.244806, -120.417301",38.244806,-120.417301,460,1,Q3,Yes,8,26,Offer C,Yes,18.66,Yes,Yes,Fiber Optic,11,No,No,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,98.1,2510.7,44.17,0,485.16,2951.6899999999996,4
1139-WUOAH,No,Male,33,No,No,No,No,0,JYPVYV9325,United States,California,Vallecito,95251,"38.055562, -120.456298",38.055562,-120.456298,460,1,Q3,No,0,57,,No,0.0,No,Yes,DSL,28,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,53.35,3090.05,0.0,100,0.0,3190.05,4
4693-VWVBO,No,Female,60,No,No,No,No,0,AAYHRC2288,United States,California,Valley Springs,95252,"38.156971, -120.849231",38.156971,-120.849231,11266,1,Q3,No,0,3,,Yes,40.98,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.55,61.05,0.0,0,122.94,183.99,4
7434-SHXLS,Yes,Female,21,Yes,No,No,No,0,LDBFZR4395,United States,California,Wallace,95254,"38.192608, -120.957842",38.192608,-120.957842,304,1,Q3,No,0,1,Offer E,Yes,15.73,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.9,20.9,0.0,0,15.73,36.629999999999995,3
6937-GCDGQ,No,Male,59,No,No,Yes,Yes,1,JXRJKU2521,United States,California,West Point,95255,"38.41935, -120.469545",38.41935,-120.469545,2198,1,Q3,Yes,1,19,Offer D,Yes,11.75,No,Yes,Cable,21,Yes,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,48.95,955.6,0.0,0,223.25,1178.85,3
0988-JRWWP,No,Female,50,No,No,No,No,0,YCTZKW1255,United States,California,Wilseyville,95257,"38.392686, -120.415951",38.392686,-120.415951,435,1,Q3,No,0,3,,Yes,41.38,No,Yes,DSL,5,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.2,140.4,0.0,0,124.14000000000001,264.54,4
5075-JSDKI,No,Female,64,No,No,No,No,0,FGAMSY5597,United States,California,Woodbridge,95258,"38.169605, -121.310964",38.169605,-121.310964,4176,1,Q3,No,0,59,Offer B,Yes,41.23,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.45,1493.1,0.0,0,2432.5699999999997,3925.6699999999996,4
7908-QCBCA,Yes,Female,47,No,No,Yes,No,0,XROHAX3368,United States,California,Atwater,95301,"37.321233, -120.656354",37.321233,-120.656354,27808,1,Q3,Yes,1,1,Offer E,Yes,33.46,No,Yes,Fiber Optic,12,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,69.4,69.4,0.0,10,33.46,112.86000000000001,1
8644-XYTSV,No,Male,37,No,No,Yes,No,0,YHUMEK9387,United States,California,Ballico,95303,"37.4695, -120.672724",37.4695,-120.672724,809,1,Q3,Yes,1,42,Offer B,No,0.0,No,Yes,DSL,7,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,40.15,1626.05,0.0,0,0.0,1626.05,4
6711-FLDFB,Yes,Female,62,No,No,No,No,0,SYMOKV2486,United States,California,Big Oak Flat,95305,"37.818589, -120.256995",37.818589,-120.256995,167,1,Q3,No,0,7,Offer E,Yes,46.79,Yes,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,541.15,0.0,0,327.53,868.68,1
3873-WOSBC,No,Male,58,No,No,Yes,No,0,IBLUET2668,United States,California,Catheys Valley,95306,"37.394411, -120.127262",37.394411,-120.127262,986,1,Q3,Yes,1,67,Offer A,Yes,11.74,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.6,1784.9,0.0,0,786.58,2571.48,3
7465-ZZRVX,No,Male,63,No,No,No,No,0,QTLLDY9746,United States,California,Ceres,95307,"37.553469, -120.952825",37.553469,-120.952825,32881,1,Q3,No,0,1,,Yes,14.42,No,Yes,Fiber Optic,27,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.35,70.35,0.0,10,14.42,94.77,5
7975-JMZNT,No,Male,19,Yes,No,Yes,No,0,VSFADN8181,United States,California,Columbia,95310,"38.085839, -120.37855",38.085839,-120.37855,2144,1,Q3,Yes,1,66,Offer A,Yes,23.27,Yes,Yes,DSL,58,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,91.7,6075.9,0.0,0,1535.82,7611.719999999999,3
7251-XFOIL,No,Female,60,No,No,No,No,0,PQPNNT5515,United States,California,Coulterville,95311,"37.722127, -120.110174",37.722127,-120.110174,2271,1,Q3,No,0,61,Offer B,Yes,14.52,Yes,Yes,Fiber Optic,27,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,89.2,5500.6,0.0,0,885.72,6386.320000000001,3
4116-IQRFR,No,Male,55,No,No,Yes,Yes,2,QKHOMV5949,United States,California,Cressey,95312,"37.420273, -120.66527",37.420273,-120.66527,55,1,Q3,Yes,1,4,Offer E,Yes,16.68,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,24.1,73.1,0.0,0,66.72,139.82,3
3714-JTVOV,Yes,Female,76,No,Yes,Yes,No,0,AONDEA1492,United States,California,Crows Landing,95313,"37.435664, -121.049056",37.435664,-121.049056,1508,1,Q3,Yes,1,42,Offer B,Yes,2.9,No,Yes,Fiber Optic,21,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.15,3229.4,0.0,0,121.8,3351.2000000000003,1
8259-DZLIZ,No,Female,53,No,No,Yes,Yes,2,XMODEC3763,United States,California,Delhi,95315,"37.422961, -120.765493",37.422961,-120.765493,10159,1,Q3,Yes,10,64,Offer B,Yes,17.07,Yes,Yes,DSL,25,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,53.85,3399.85,0.0,0,1092.48,4492.33,4
0442-ZXKVS,No,Female,79,No,Yes,Yes,No,0,GBEKPK6934,United States,California,Denair,95316,"37.524721, -120.757977",37.524721,-120.757977,5513,1,Q3,Yes,2,54,Offer B,Yes,43.71,Yes,Yes,Fiber Optic,12,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,115.6,6431.05,0.0,0,2360.34,8791.39,3
7853-WNZSY,No,Male,58,No,No,No,No,0,INIKWA9815,United States,California,El Nido,95317,"37.127386, -120.506422",37.127386,-120.506422,808,1,Q3,No,0,1,Offer E,Yes,1.61,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.75,19.75,0.0,0,1.61,21.36,5
3120-FAZKD,No,Male,19,Yes,No,Yes,Yes,2,SMGTMK4138,United States,California,El Portal,95318,"37.654551, -119.822984",37.654551,-119.822984,579,1,Q3,Yes,7,54,Offer B,Yes,41.58,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.05,1230.9,0.0,0,2245.3199999999997,3476.22,4
8606-OEGQZ,No,Female,45,No,No,No,Yes,2,LREZOI3731,United States,California,Escalon,95320,"37.818543, -121.006907",37.818543,-121.006907,11474,1,Q3,No,0,18,Offer D,Yes,30.22,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.3,454.65,0.0,0,543.96,998.61,4
0225-ZORZP,No,Male,46,No,No,No,No,0,UVVLBU9657,United States,California,Groveland,95321,"37.902968, -119.667544",37.902968,-119.667544,3680,1,Q3,No,0,3,Offer E,Yes,13.72,No,Yes,Fiber Optic,26,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.3,235.05,0.0,0,41.160000000000004,276.21000000000004,5
4702-IOQDC,Yes,Female,58,No,No,No,No,0,ZVIRNJ7675,United States,California,Gustine,95322,"37.147198, -121.120161",37.147198,-121.120161,7872,1,Q3,No,0,1,Offer E,Yes,46.17,No,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.1,70.1,0.0,0,46.17,116.27,3
9489-JMTTN,No,Female,41,No,No,Yes,Yes,1,LZYUBA5916,United States,California,Hickman,95323,"37.605926, -120.69955",37.605926,-120.69955,1055,1,Q3,Yes,1,72,Offer A,Yes,15.58,Yes,Yes,DSL,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89.75,6595.9,0.0,0,1121.76,7717.66,3
0575-CUQOV,No,Male,76,No,Yes,Yes,No,0,YUGDSP6143,United States,California,Hilmar,95324,"37.394536, -120.890747",37.394536,-120.890747,7177,1,Q3,Yes,10,60,Offer B,Yes,17.05,No,Yes,Fiber Optic,21,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,97.95,5867.0,0.0,0,1023.0,6890.0,4
0967-BMLBD,No,Female,37,No,No,Yes,Yes,1,LWXTRK5468,United States,California,Hornitos,95325,"37.479926, -120.230424",37.479926,-120.230424,128,1,Q3,Yes,8,11,Offer D,Yes,49.19,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.0,196.35,0.0,0,541.0899999999999,737.4399999999999,5
6178-KFNHS,Yes,Female,34,No,No,No,No,0,NIKJCP6736,United States,California,Hughson,95326,"37.5923, -120.853288",37.5923,-120.853288,6822,1,Q3,No,0,12,Offer D,Yes,35.8,Yes,Yes,Fiber Optic,25,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.3,909.25,0.0,0,429.59999999999997,1338.85,1
2830-LEWOA,No,Male,37,No,No,Yes,Yes,1,EXJTOH5282,United States,California,Jamestown,95327,"37.84771, -120.486589",37.84771,-120.486589,9559,1,Q3,Yes,3,61,Offer B,Yes,43.08,No,Yes,Fiber Optic,19,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,103.9,6449.15,0.0,0,2627.88,9077.029999999999,5
5006-MXVRN,No,Female,23,Yes,No,No,No,0,BDFWZY6862,United States,California,Keyes,95328,"37.555631, -120.911653",37.555631,-120.911653,2130,1,Q3,No,0,39,,Yes,29.79,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.7,762.45,0.0,0,1161.81,1924.26,4
1264-BYWMS,Yes,Male,40,No,No,No,No,0,TYUGXP1485,United States,California,La Grange,95329,"37.666587, -120.411517",37.666587,-120.411517,1749,1,Q3,No,0,55,Offer B,Yes,47.38,Yes,Yes,Fiber Optic,29,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.8,5283.95,0.0,0,2605.9,7889.85,1
9658-WYUFB,Yes,Female,57,No,No,No,No,0,WRXNXK2452,United States,California,Lathrop,95330,"37.80821, -121.308401",37.80821,-121.308401,10834,1,Q3,No,0,17,Offer D,Yes,21.82,Yes,Yes,Fiber Optic,23,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.4,1617.5,0.0,0,370.94,1988.44,1
8327-WKMIE,No,Male,36,No,No,No,No,0,UZQQEH8272,United States,California,Le Grand,95333,"37.249377, -120.249581",37.249377,-120.249581,3256,1,Q3,No,0,37,,Yes,34.37,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.15,785.75,0.0,0,1271.6899999999998,2057.4399999999996,5
6917-FIJHC,No,Female,60,No,No,Yes,No,0,LBITPV6933,United States,California,Livingston,95334,"37.361987, -120.748394",37.361987,-120.748394,12672,1,Q3,Yes,8,72,Offer A,Yes,26.98,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,26.0,1776.0,0.0,0,1942.56,3718.56,4
5329-KRDTM,No,Male,73,No,Yes,Yes,No,0,HDKJPV2414,United States,California,Long Barn,95335,"38.109125, -120.078597",38.109125,-120.078597,683,1,Q3,Yes,4,72,Offer A,Yes,33.68,Yes,Yes,DSL,10,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,77.35,5396.25,0.0,0,2424.96,7821.21,4
7797-EJMDP,No,Female,34,No,No,No,No,0,WBHWAS5524,United States,California,Manteca,95336,"37.830267, -121.201018",37.830267,-121.201018,36738,1,Q3,No,0,8,Offer E,Yes,33.54,No,Yes,DSL,14,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,66.05,574.5,0.0,0,268.32,842.8199999999999,3
3530-VWVGU,No,Female,27,Yes,No,Yes,Yes,2,LPTMKN9564,United States,California,Manteca,95337,"37.750822, -121.238423",37.750822,-121.238423,19867,1,Q3,Yes,2,22,Offer D,Yes,49.51,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.9,400.3,0.0,0,1089.22,1489.52,4
2013-SGDXK,Yes,Female,27,Yes,No,No,No,0,WSZSAC9449,United States,California,Mariposa,95338,"37.526791, -119.99437",37.526791,-119.99437,10226,1,Q3,No,0,1,,Yes,1.63,No,Yes,Fiber Optic,59,No,Yes,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,84.3,84.3,0.0,10,1.63,95.92999999999999,1
6368-NWMCE,No,Female,61,No,No,No,No,0,VRGNZE4161,United States,California,Merced,95340,"37.255637, -120.493537",37.255637,-120.493537,59289,1,Q3,No,0,38,,Yes,21.19,Yes,Yes,DSL,24,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,68.15,2656.3,0.0,0,805.22,3461.5200000000004,3
3633-CDBUW,No,Male,25,Yes,No,No,Yes,1,NKIOVR4499,United States,California,Midpines,95345,"37.581496, -119.972762",37.581496,-119.972762,433,1,Q3,No,0,17,,Yes,45.92,No,Yes,DSL,73,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,80.85,1445.95,0.0,50,780.64,2276.59,5
0707-HOVVN,No,Female,79,No,Yes,No,No,0,TMVPUK1844,United States,California,Mi Wuk Village,95346,"38.121601, -120.133915",38.121601,-120.133915,1278,1,Q3,No,0,70,Offer A,Yes,47.27,Yes,Yes,Cable,3,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,75.5,5212.65,0.0,0,3308.9,8521.55,4
8580-QVLOC,Yes,Female,78,No,Yes,Yes,No,0,LPAEGA5426,United States,California,Merced,95348,"37.40122, -120.514191",37.40122,-120.514191,23100,1,Q3,No,0,72,,Yes,25.77,Yes,Yes,DSL,6,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Credit Card,92.45,6440.25,0.0,0,1855.44,8295.69,1
3956-MGXOG,No,Female,62,No,No,No,No,0,NKVRFW5227,United States,California,Modesto,95350,"37.671806, -121.007575",37.671806,-121.007575,52872,1,Q3,No,0,28,,Yes,33.84,No,Yes,Fiber Optic,5,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.6,2244.95,0.0,0,947.5200000000001,3192.47,5
9274-UARKJ,No,Female,60,No,No,No,No,0,BFWGVG5616,United States,California,Modesto,95351,"37.621458, -121.012295",37.621458,-121.012295,47536,1,Q3,No,0,15,,Yes,10.43,No,Yes,Fiber Optic,29,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.2,1130.0,0.0,0,156.45,1286.45,3
4077-HWUYD,No,Male,59,No,No,Yes,Yes,3,NSRHSQ1136,United States,California,Modesto,95354,"37.639029, -120.964772",37.639029,-120.964772,27135,1,Q3,Yes,1,72,,Yes,44.61,Yes,Yes,DSL,53,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,87.55,6463.15,0.0,0,3211.92,9675.07,4
2012-NWRPA,Yes,Female,78,No,Yes,Yes,No,0,ZWANVN6528,United States,California,Modesto,95355,"37.672906, -120.946594",37.672906,-120.946594,47613,1,Q3,Yes,1,11,Offer D,Yes,1.28,Yes,Yes,Fiber Optic,14,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.55,1131.2,0.0,0,14.08,1145.28,3
8808-ELEHO,Yes,Male,66,No,Yes,No,No,0,HMLROR3897,United States,California,Modesto,95356,"37.716186, -121.025836",37.716186,-121.025836,26055,1,Q3,No,0,8,,Yes,5.02,Yes,Yes,Fiber Optic,26,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.25,585.95,0.0,0,40.16,626.11,1
0103-CSITQ,No,Female,20,Yes,No,Yes,No,0,XHKLVW2522,United States,California,Modesto,95357,"37.670526, -120.877572",37.670526,-120.877572,13343,1,Q3,Yes,10,57,Offer B,Yes,8.01,Yes,Yes,Fiber Optic,73,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,109.4,6252.7,0.0,0,456.57,6709.2699999999995,5
3506-LCJDC,Yes,Male,52,No,No,Yes,Yes,3,JDLNPY5594,United States,California,Modesto,95358,"37.612612, -121.108568",37.612612,-121.108568,30668,1,Q3,Yes,1,1,,Yes,8.03,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.95,19.95,0.0,0,8.03,27.979999999999997,1
8671-KKKOS,No,Female,50,No,No,Yes,No,0,IXFGLO8529,United States,California,Newman,95360,"37.343846, -121.039391",37.343846,-121.039391,8504,1,Q3,Yes,3,46,Offer B,No,0.0,No,Yes,DSL,30,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.55,2062.15,0.0,0,0.0,2062.15,4
7305-ZWMAJ,No,Male,45,No,No,Yes,No,0,EIBRRM9818,United States,California,Oakdale,95361,"37.785033, -120.776141",37.785033,-120.776141,25384,1,Q3,Yes,2,30,,Yes,22.89,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.7,587.1,0.0,0,686.7,1273.8000000000002,5
9518-XXBXE,No,Male,80,No,Yes,Yes,No,0,TIKYWE6599,United States,California,Patterson,95363,"37.410236, -121.320337",37.410236,-121.320337,15536,1,Q3,Yes,7,10,,Yes,25.13,No,Yes,Fiber Optic,30,Yes,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,75.3,720.45,0.0,0,251.29999999999998,971.75,4
3934-HXCFZ,Yes,Male,33,No,No,Yes,No,0,FJHUJE7781,United States,California,Pinecrest,95364,"38.224869, -119.755729",38.224869,-119.755729,235,1,Q3,Yes,1,23,Offer D,Yes,19.2,Yes,Yes,Fiber Optic,7,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.25,2186.4,0.0,0,441.59999999999997,2628.0,1
6578-KRMAW,No,Male,22,Yes,No,No,No,0,GNCPHY7647,United States,California,Planada,95365,"37.329725, -120.306399",37.329725,-120.306399,4150,1,Q3,No,0,32,,Yes,46.33,No,Yes,Fiber Optic,85,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,93.4,2979.3,0.0,0,1482.56,4461.860000000001,3
4860-IJUDE,No,Male,34,No,No,No,No,0,UQMRCK1532,United States,California,Ripon,95366,"37.750778, -121.13238",37.750778,-121.13238,12646,1,Q3,No,0,13,,Yes,30.06,No,Yes,Fiber Optic,5,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.75,956.65,0.0,0,390.78,1347.4299999999998,3
7666-WKRON,Yes,Female,39,No,No,No,No,0,ZDAWQL1621,United States,California,Riverbank,95367,"37.734971, -120.954271",37.734971,-120.954271,16525,1,Q3,No,0,39,,Yes,24.45,No,Yes,Fiber Optic,27,No,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,80.45,3201.55,0.0,0,953.55,4155.1,3
9688-YGXVR,No,Female,35,No,No,No,No,0,NLTTIZ7159,United States,California,Salida,95368,"37.713152, -121.08739",37.713152,-121.08739,12466,1,Q3,No,0,44,Offer B,Yes,32.83,No,Yes,Fiber Optic,24,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,88.15,3973.2,0.0,0,1444.52,5417.719999999999,4
0423-UDIJQ,No,Male,74,No,Yes,No,No,0,DYWMJU9514,United States,California,Snelling,95369,"37.521708, -120.426843",37.521708,-120.426843,1158,1,Q3,No,0,9,,Yes,7.11,No,Yes,DSL,12,No,No,No,Yes,No,No,No,Yes,Two Year,No,Mailed Check,49.2,447.9,0.0,0,63.99,511.89,4
1945-XISKS,No,Female,22,Yes,No,Yes,No,0,HGXHWV5127,United States,California,Sonora,95370,"37.982716, -120.343732",37.982716,-120.343732,25340,1,Q3,Yes,4,67,,Yes,33.01,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.65,1335.2,0.0,0,2211.67,3546.87,4
4910-AQFFX,Yes,Male,30,No,No,Yes,No,0,LOMHRY1428,United States,California,Soulsbyville,95372,"37.990574, -120.261821",37.990574,-120.261821,1519,1,Q3,Yes,1,9,,Yes,31.67,Yes,Yes,Cable,59,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.35,661.25,0.0,10,285.03000000000003,956.28,3
2154-KVJFF,Yes,Female,42,No,No,No,No,0,ARBFGA7543,United States,California,Stevinson,95374,"37.316807, -120.855753",37.316807,-120.855753,1960,1,Q3,No,0,15,Offer D,Yes,42.83,Yes,Yes,Fiber Optic,21,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.75,1111.85,0.0,0,642.4499999999999,1754.2999999999997,3
5360-LJCNJ,No,Female,37,No,No,Yes,No,0,LEXPOT5514,United States,California,Tracy,95376,"37.680968, -121.446049",37.680968,-121.446049,69801,1,Q3,Yes,4,71,,Yes,10.46,Yes,Yes,Fiber Optic,3,No,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,105.15,7555.0,0.0,60,742.6600000000001,8357.66,5
2607-FBDFF,No,Male,32,No,No,No,No,0,PRDLOL2366,United States,California,Tuolumne,95379,"37.939768, -120.188002",37.939768,-120.188002,3979,1,Q3,No,0,1,,Yes,49.19,No,Yes,DSL,17,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,49.0,49.0,0.0,0,49.19,98.19,3
9647-ERGBE,Yes,Female,64,No,No,Yes,No,0,KBKMPQ7758,United States,California,Turlock,95380,"37.474396, -120.875917",37.474396,-120.875917,40545,1,Q3,Yes,1,30,,Yes,39.74,Yes,Yes,Fiber Optic,22,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.05,3046.15,0.0,0,1192.2,4238.35,1
3428-XZMAZ,Yes,Male,64,No,No,No,No,0,VAFEPJ7519,United States,California,Turlock,95382,"37.529656, -120.854357",37.529656,-120.854357,24708,1,Q3,No,0,1,,Yes,45.86,No,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.35,69.35,0.0,0,45.86,115.21,2
1100-DDVRV,No,Male,27,Yes,No,Yes,No,0,DJPBIC2227,United States,California,Twain Harte,95383,"38.107441, -120.230625",38.107441,-120.230625,4848,1,Q3,Yes,1,17,,No,0.0,No,Yes,DSL,52,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,49.8,836.35,0.0,0,0.0,836.35,5
0378-TOVMS,Yes,Female,20,Yes,No,No,No,0,PXJIHV8766,United States,California,Vernalis,95385,"37.609095, -121.263381",37.609095,-121.263381,274,1,Q3,No,0,3,,Yes,10.6,No,Yes,Fiber Optic,73,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.8,272.2,0.0,0,31.799999999999997,304.0,1
4355-HBJHH,Yes,Male,49,No,No,Yes,No,0,RSFNVB7919,United States,California,Waterford,95386,"37.669516, -120.626964",37.669516,-120.626964,8308,1,Q3,No,0,67,,Yes,42.77,Yes,Yes,DSL,3,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,79.7,5293.4,0.0,0,2865.59,8158.99,1
6728-WYQBC,No,Male,52,No,No,No,No,0,XFFZYY2721,United States,California,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221,48690,1,Q3,No,0,1,Offer E,Yes,2.29,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.95,20.95,0.0,0,2.29,23.24,3
9058-CBREO,Yes,Female,69,No,Yes,No,No,0,KTQOON3533,United States,California,Winton,95388,"37.421299, -120.599587",37.421299,-120.599587,11463,1,Q3,No,0,1,,Yes,22.56,Yes,Yes,Cable,2,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.55,50.55,0.0,0,22.56,73.11,1
9029-FEGVJ,No,Female,68,No,Yes,Yes,No,0,QRSIIZ3271,United States,California,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221,48690,1,Q3,Yes,2,32,Offer C,Yes,2.17,Yes,Yes,Fiber Optic,11,No,No,Yes,No,No,No,No,Yes,Two Year,No,Mailed Check,79.3,2570.0,0.0,0,69.44,2639.44,3
7216-KAOID,No,Male,27,Yes,No,Yes,Yes,1,JYHTIK1117,United States,California,Santa Rosa,95401,"38.460517, -122.790335",38.460517,-122.790335,36125,1,Q3,Yes,8,41,Offer B,Yes,39.53,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.5,798.2,0.0,0,1620.73,2418.9300000000003,4
0318-QUUOB,Yes,Male,25,Yes,No,Yes,No,0,BTQIOR3895,United States,California,Santa Rosa,95403,"38.488431, -122.752839",38.488431,-122.752839,40270,1,Q3,Yes,1,1,,Yes,43.67,No,Yes,Fiber Optic,73,No,No,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,80.55,80.55,0.0,0,43.67,124.22,1
6145-NNPNO,No,Female,45,No,No,No,No,0,KUJSKH5165,United States,California,Santa Rosa,95404,"38.526941, -122.709096",38.526941,-122.709096,35057,1,Q3,No,0,1,Offer E,Yes,9.82,No,Yes,Cable,13,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.15,44.15,0.0,0,9.82,53.97,4
5520-FVEWJ,Yes,Female,28,Yes,No,Yes,No,0,GPWKCM4545,United States,California,Santa Rosa,95405,"38.439696, -122.668817",38.439696,-122.668817,22250,1,Q3,Yes,1,12,,Yes,40.63,Yes,Yes,Fiber Optic,59,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.5,916.9,0.0,0,487.56000000000006,1404.46,1
5339-TJFEK,No,Male,22,Yes,No,Yes,Yes,1,RINMDI6893,United States,California,Santa Rosa,95407,"38.394091, -122.739814",38.394091,-122.739814,30876,1,Q3,Yes,8,62,Offer B,Yes,14.75,Yes,Yes,Fiber Optic,52,Yes,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,105.5,6487.2,0.0,150,914.5,7551.7,4
